NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-07-04;Dona;Entre 65 i 74;No;4;136;0;2;0;8;1;1
CATALUNYA;CATALUNYA;2020-07-04;Dona;Entre 65 i 74;Si;1;3;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-04;Dona;Majors de 74;No;3;236;0;5;0;24;0;0
CATALUNYA;CATALUNYA;2020-07-04;Dona;Majors de 74;Si;9;79;0;3;0;23;0;1
CATALUNYA;CATALUNYA;2020-07-04;Dona;Menors de 15;No;4;61;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-04;Dona;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Entre 15 i 64;No;47;584;0;3;0;55;13;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Entre 15 i 64;Si;0;9;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Entre 65 i 74;No;3;163;0;6;5;35;11;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Entre 65 i 74;Si;0;10;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Majors de 74;No;1;209;0;3;0;34;2;1
CATALUNYA;CATALUNYA;2020-07-04;Home;Majors de 74;Si;0;42;0;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Menors de 15;No;6;98;0;1;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-04;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-03;Altres;N/A;--;4;54;0;2;0;12;4;0
CATALUNYA;CATALUNYA;2020-07-03;Dona;Entre 15 i 64;No;120;2421;0;3;0;29;8;0
CATALUNYA;CATALUNYA;2020-07-03;Dona;Entre 15 i 64;Si;0;24;0;1;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-03;Dona;Entre 65 i 74;No;13;464;0;1;0;7;2;1
CATALUNYA;CATALUNYA;2020-07-03;Dona;Entre 65 i 74;Si;0;8;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-03;Dona;Majors de 74;No;11;630;0;8;0;18;0;1
CATALUNYA;CATALUNYA;2020-07-03;Dona;Majors de 74;Si;1;202;0;1;0;23;0;2
CATALUNYA;CATALUNYA;2020-07-03;Dona;Menors de 15;No;7;265;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-03;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Entre 15 i 64;No;89;1971;0;7;0;48;13;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Entre 15 i 64;Si;1;39;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Entre 65 i 74;No;6;511;0;29;0;33;9;1
CATALUNYA;CATALUNYA;2020-07-03;Home;Entre 65 i 74;Si;0;16;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Majors de 74;No;8;550;0;5;0;29;2;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Majors de 74;Si;0;93;0;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Menors de 15;No;6;290;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-03;Home;Menors de 15;Si;0;2;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-02;Altres;N/A;--;3;28;0;1;0;11;4;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Entre 15 i 64;No;102;1800;0;2;2;30;10;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Entre 15 i 64;Si;1;18;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Entre 65 i 74;No;6;311;0;2;0;8;1;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Entre 65 i 74;Si;0;14;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Majors de 74;No;9;454;0;1;0;18;0;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Majors de 74;Si;2;225;0;2;0;27;0;1
CATALUNYA;CATALUNYA;2020-07-02;Dona;Menors de 15;No;4;185;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-02;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-02;Home;Entre 15 i 64;No;81;1337;0;8;0;54;12;0
CATALUNYA;CATALUNYA;2020-07-02;Home;Entre 15 i 64;Si;0;17;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-02;Home;Entre 65 i 74;No;7;375;0;0;1;35;9;0
CATALUNYA;CATALUNYA;2020-07-02;Home;Entre 65 i 74;Si;0;14;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-02;Home;Majors de 74;No;6;426;0;3;0;28;2;1
CATALUNYA;CATALUNYA;2020-07-02;Home;Majors de 74;Si;2;90;0;0;0;9;0;1
CATALUNYA;CATALUNYA;2020-07-02;Home;Menors de 15;No;4;227;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-02;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-01;Altres;N/A;--;7;51;0;1;0;12;5;0
CATALUNYA;CATALUNYA;2020-07-01;Dona;Entre 15 i 64;No;109;1922;0;8;1;34;9;0
CATALUNYA;CATALUNYA;2020-07-01;Dona;Entre 15 i 64;Si;0;17;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-01;Dona;Entre 65 i 74;No;3;376;0;2;1;11;2;3
CATALUNYA;CATALUNYA;2020-07-01;Dona;Entre 65 i 74;Si;0;18;0;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-07-01;Dona;Majors de 74;No;6;511;0;3;0;22;0;2
CATALUNYA;CATALUNYA;2020-07-01;Dona;Majors de 74;Si;0;187;0;2;0;30;0;0
CATALUNYA;CATALUNYA;2020-07-01;Dona;Menors de 15;No;8;158;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-01;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Entre 15 i 64;No;98;1514;0;4;1;50;14;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Entre 15 i 64;Si;1;34;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Entre 65 i 74;No;7;421;0;3;0;38;9;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Entre 65 i 74;Si;1;18;0;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Majors de 74;No;5;446;0;6;1;26;2;1
CATALUNYA;CATALUNYA;2020-07-01;Home;Majors de 74;Si;0;87;0;1;0;11;0;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Menors de 15;No;6;230;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-01;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-30;Altres;N/A;--;0;64;0;2;0;11;5;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Entre 15 i 64;No;71;2098;0;6;1;30;8;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Entre 15 i 64;Si;2;27;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Entre 65 i 74;No;5;443;0;0;0;13;1;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Entre 65 i 74;Si;0;19;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Majors de 74;No;6;630;0;3;0;24;0;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Majors de 74;Si;1;270;0;2;0;34;0;3
CATALUNYA;CATALUNYA;2020-06-30;Dona;Menors de 15;No;7;158;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-30;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-30;Home;Entre 15 i 64;No;66;1792;0;4;1;54;15;0
CATALUNYA;CATALUNYA;2020-06-30;Home;Entre 15 i 64;Si;0;37;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-30;Home;Entre 65 i 74;No;2;499;0;0;0;39;11;2
CATALUNYA;CATALUNYA;2020-06-30;Home;Entre 65 i 74;Si;0;13;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-30;Home;Majors de 74;No;7;580;0;4;0;27;2;2
CATALUNYA;CATALUNYA;2020-06-30;Home;Majors de 74;Si;1;93;0;2;0;11;0;0
CATALUNYA;CATALUNYA;2020-06-30;Home;Menors de 15;No;6;203;0;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-30;Home;Menors de 15;Si;0;1;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-29;Altres;N/A;--;2;51;0;1;0;12;5;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Entre 15 i 64;No;64;1509;0;9;0;29;8;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Entre 15 i 64;Si;0;17;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Entre 65 i 74;No;6;341;0;2;1;13;1;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Entre 65 i 74;Si;0;15;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Majors de 74;No;4;491;0;6;0;21;0;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Majors de 74;Si;1;157;0;4;0;37;0;1
CATALUNYA;CATALUNYA;2020-06-29;Dona;Menors de 15;No;6;125;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-29;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Entre 15 i 64;No;81;1276;0;4;0;52;16;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Entre 15 i 64;Si;0;16;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Entre 65 i 74;No;7;415;0;3;0;43;13;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Entre 65 i 74;Si;0;6;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Majors de 74;No;6;468;0;9;0;23;3;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Majors de 74;Si;0;64;0;2;0;10;0;1
CATALUNYA;CATALUNYA;2020-06-29;Home;Menors de 15;No;6;151;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-29;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-28;Altres;N/A;--;1;3;0;0;0;12;6;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Entre 15 i 64;No;27;466;0;4;0;39;8;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Entre 15 i 64;Si;0;5;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Entre 65 i 74;No;2;106;0;1;0;14;1;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Entre 65 i 74;Si;0;3;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Majors de 74;No;3;217;0;5;0;30;0;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Majors de 74;Si;0;61;0;1;0;36;0;1
CATALUNYA;CATALUNYA;2020-06-28;Dona;Menors de 15;No;1;61;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-28;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Entre 15 i 64;No;22;382;0;5;0;53;16;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Entre 15 i 64;Si;0;8;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Entre 65 i 74;No;1;106;0;1;0;46;14;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Entre 65 i 74;Si;0;6;0;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Majors de 74;No;1;151;0;0;0;24;4;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Majors de 74;Si;0;36;0;0;0;10;0;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Menors de 15;No;4;74;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-28;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-27;Altres;N/A;--;0;26;0;0;0;12;6;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Entre 15 i 64;No;26;856;0;7;2;33;8;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Entre 15 i 64;Si;0;8;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Entre 65 i 74;No;2;150;0;2;0;13;1;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Entre 65 i 74;Si;0;4;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Majors de 74;No;0;254;0;1;0;23;0;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Majors de 74;Si;2;80;0;3;0;34;0;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Menors de 15;No;0;67;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-27;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-27;Home;Entre 15 i 64;No;25;624;0;5;0;50;16;0
CATALUNYA;CATALUNYA;2020-06-27;Home;Entre 15 i 64;Si;0;23;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-27;Home;Entre 65 i 74;No;2;196;0;11;0;44;14;2
CATALUNYA;CATALUNYA;2020-06-27;Home;Entre 65 i 74;Si;0;4;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-27;Home;Majors de 74;No;3;246;0;2;1;24;5;0
CATALUNYA;CATALUNYA;2020-06-27;Home;Majors de 74;Si;0;46;0;1;0;12;0;1
CATALUNYA;CATALUNYA;2020-06-27;Home;Menors de 15;No;1;96;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-27;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-26;Altres;N/A;--;4;65;0;0;0;12;6;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Entre 15 i 64;No;76;2692;0;7;0;31;8;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Entre 15 i 64;Si;0;25;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Entre 65 i 74;No;4;553;0;0;0;10;1;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Entre 65 i 74;Si;0;30;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Majors de 74;No;2;661;0;4;0;19;0;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Majors de 74;Si;7;294;0;4;0;31;0;2
CATALUNYA;CATALUNYA;2020-06-26;Dona;Menors de 15;No;7;218;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-26;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Entre 15 i 64;No;59;1987;0;7;1;52;17;2
CATALUNYA;CATALUNYA;2020-06-26;Home;Entre 15 i 64;Si;2;36;0;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Entre 65 i 74;No;7;522;0;3;2;41;14;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Entre 65 i 74;Si;0;16;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Majors de 74;No;2;555;0;4;0;19;3;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Majors de 74;Si;2;103;0;0;0;12;0;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Menors de 15;No;7;291;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-26;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-25;Altres;N/A;--;3;57;0;1;1;12;6;0
CATALUNYA;CATALUNYA;2020-06-25;Dona;Entre 15 i 64;No;60;1317;0;4;1;28;9;1
CATALUNYA;CATALUNYA;2020-06-25;Dona;Entre 15 i 64;Si;0;10;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-25;Dona;Entre 65 i 74;No;4;266;0;0;0;10;2;1
CATALUNYA;CATALUNYA;2020-06-25;Dona;Entre 65 i 74;Si;0;15;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-25;Dona;Majors de 74;No;4;409;0;4;0;21;0;0
CATALUNYA;CATALUNYA;2020-06-25;Dona;Majors de 74;Si;2;157;0;2;0;33;0;1
CATALUNYA;CATALUNYA;2020-06-25;Dona;Menors de 15;No;9;125;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-25;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Entre 15 i 64;No;50;1021;0;3;0;55;17;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Entre 15 i 64;Si;0;11;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Entre 65 i 74;No;5;306;0;6;0;42;12;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Entre 65 i 74;Si;0;11;0;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Majors de 74;No;4;382;0;3;1;21;3;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Majors de 74;Si;1;53;0;0;0;13;0;1
CATALUNYA;CATALUNYA;2020-06-25;Home;Menors de 15;No;4;142;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-25;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-24;Altres;N/A;--;0;9;0;0;0;13;6;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Entre 15 i 64;No;27;556;0;1;0;27;9;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Entre 15 i 64;Si;0;5;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Entre 65 i 74;No;1;115;0;0;0;15;3;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Entre 65 i 74;Si;0;2;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Majors de 74;No;0;252;0;3;0;24;0;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Majors de 74;Si;0;61;0;1;0;36;0;1
CATALUNYA;CATALUNYA;2020-06-24;Dona;Menors de 15;No;0;55;0;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-06-24;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Entre 15 i 64;No;14;442;0;5;0;56;17;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Entre 15 i 64;Si;0;8;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Entre 65 i 74;No;0;183;0;1;2;42;11;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Entre 65 i 74;Si;0;7;0;2;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Majors de 74;No;1;233;0;4;0;24;2;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Majors de 74;Si;2;34;0;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Menors de 15;No;2;77;0;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-06-24;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-23;Altres;N/A;--;8;63;0;2;0;12;6;0
CATALUNYA;CATALUNYA;2020-06-23;Dona;Entre 15 i 64;No;40;2148;0;3;2;28;9;1
CATALUNYA;CATALUNYA;2020-06-23;Dona;Entre 15 i 64;Si;1;14;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-23;Dona;Entre 65 i 74;No;2;451;0;1;3;14;3;0
CATALUNYA;CATALUNYA;2020-06-23;Dona;Entre 65 i 74;Si;2;25;0;2;0;3;1;0
CATALUNYA;CATALUNYA;2020-06-23;Dona;Majors de 74;No;5;568;0;6;0;21;0;0
CATALUNYA;CATALUNYA;2020-06-23;Dona;Majors de 74;Si;5;288;0;3;0;35;0;1
CATALUNYA;CATALUNYA;2020-06-23;Dona;Menors de 15;No;3;187;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-23;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Entre 15 i 64;No;46;1823;0;7;0;52;18;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Entre 15 i 64;Si;0;33;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Entre 65 i 74;No;3;436;0;7;0;41;11;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Entre 65 i 74;Si;0;21;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Majors de 74;No;3;530;0;2;0;23;2;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Majors de 74;Si;1;81;0;0;0;13;0;1
CATALUNYA;CATALUNYA;2020-06-23;Home;Menors de 15;No;2;266;0;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-06-23;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-22;Altres;N/A;--;1;44;0;5;0;15;6;0
CATALUNYA;CATALUNYA;2020-06-22;Dona;Entre 15 i 64;No;34;1342;0;10;0;29;8;0
CATALUNYA;CATALUNYA;2020-06-22;Dona;Entre 15 i 64;Si;0;14;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-22;Dona;Entre 65 i 74;No;2;290;0;2;0;11;0;1
CATALUNYA;CATALUNYA;2020-06-22;Dona;Entre 65 i 74;Si;0;13;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-22;Dona;Majors de 74;No;5;409;0;2;0;25;0;1
CATALUNYA;CATALUNYA;2020-06-22;Dona;Majors de 74;Si;1;191;0;4;0;34;0;1
CATALUNYA;CATALUNYA;2020-06-22;Dona;Menors de 15;No;3;106;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-22;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-22;Home;Entre 15 i 64;No;44;1090;0;20;17;58;21;0
CATALUNYA;CATALUNYA;2020-06-22;Home;Entre 15 i 64;Si;0;19;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-22;Home;Entre 65 i 74;No;2;315;0;3;1;41;10;0
CATALUNYA;CATALUNYA;2020-06-22;Home;Entre 65 i 74;Si;0;14;0;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-22;Home;Majors de 74;No;2;396;0;4;0;28;3;2
CATALUNYA;CATALUNYA;2020-06-22;Home;Majors de 74;Si;0;66;0;2;0;14;0;1
CATALUNYA;CATALUNYA;2020-06-22;Home;Menors de 15;No;2;137;0;4;1;3;1;0
CATALUNYA;CATALUNYA;2020-06-22;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-21;Altres;N/A;--;1;3;0;0;0;16;6;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Entre 15 i 64;No;15;421;0;4;0;27;8;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Entre 15 i 64;Si;0;5;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Entre 65 i 74;No;0;68;0;0;0;15;0;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Entre 65 i 74;Si;0;4;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Majors de 74;No;1;173;0;1;0;30;0;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Majors de 74;Si;0;37;0;2;0;35;0;1
CATALUNYA;CATALUNYA;2020-06-21;Dona;Menors de 15;No;0;38;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-21;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-21;Home;Entre 15 i 64;No;19;381;0;2;0;62;22;1
CATALUNYA;CATALUNYA;2020-06-21;Home;Entre 15 i 64;Si;0;3;0;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-21;Home;Entre 65 i 74;No;1;101;0;2;0;45;13;0
CATALUNYA;CATALUNYA;2020-06-21;Home;Entre 65 i 74;Si;0;6;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-21;Home;Majors de 74;No;2;175;0;1;0;36;4;1
CATALUNYA;CATALUNYA;2020-06-21;Home;Majors de 74;Si;0;26;0;0;0;13;0;0
CATALUNYA;CATALUNYA;2020-06-21;Home;Menors de 15;No;1;48;0;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-21;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-20;Altres;N/A;--;0;14;0;1;0;16;6;0
CATALUNYA;CATALUNYA;2020-06-20;Dona;Entre 15 i 64;No;16;781;0;4;0;27;8;0
CATALUNYA;CATALUNYA;2020-06-20;Dona;Entre 15 i 64;Si;0;9;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-20;Dona;Entre 65 i 74;No;0;155;0;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-06-20;Dona;Entre 65 i 74;Si;0;5;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-20;Dona;Majors de 74;No;1;249;0;4;0;26;0;1
CATALUNYA;CATALUNYA;2020-06-20;Dona;Majors de 74;Si;1;84;0;3;0;34;0;3
CATALUNYA;CATALUNYA;2020-06-20;Dona;Menors de 15;No;1;55;0;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-20;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-20;Home;Entre 15 i 64;No;21;663;0;1;0;61;22;1
CATALUNYA;CATALUNYA;2020-06-20;Home;Entre 15 i 64;Si;0;13;0;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-20;Home;Entre 65 i 74;No;1;184;0;1;0;43;13;0
CATALUNYA;CATALUNYA;2020-06-20;Home;Entre 65 i 74;Si;0;10;0;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-20;Home;Majors de 74;No;0;231;0;1;0;35;5;1
CATALUNYA;CATALUNYA;2020-06-20;Home;Majors de 74;Si;1;43;0;3;0;15;0;1
CATALUNYA;CATALUNYA;2020-06-20;Home;Menors de 15;No;0;64;0;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-20;Home;Menors de 15;Si;0;0;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-19;Altres;N/A;--;3;54;0;2;0;15;6;0
CATALUNYA;CATALUNYA;2020-06-19;Dona;Entre 15 i 64;No;23;2295;0;4;0;25;8;0
CATALUNYA;CATALUNYA;2020-06-19;Dona;Entre 15 i 64;Si;0;18;0;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-19;Dona;Entre 65 i 74;No;5;452;0;3;0;12;0;0
CATALUNYA;CATALUNYA;2020-06-19;Dona;Entre 65 i 74;Si;0;15;0;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-19;Dona;Majors de 74;No;2;580;0;0;0;23;0;0
CATALUNYA;CATALUNYA;2020-06-19;Dona;Majors de 74;Si;1;273;0;4;0;32;0;1
CATALUNYA;CATALUNYA;2020-06-19;Dona;Menors de 15;No;4;190;0;0;0;1;1;0
